Date,Gemini,GDAX,Coinbase,Kraken,Poloniex,Bitstamp
2018-02-20 09-AM,11362.65,11367.39,11367.39,11381.7,11341.13,11341.13
2018-02-20 08-AM,11550.01,11536,11536,11569.4,11533.86,11533.86
2018-02-20 07-AM,11550,11567.32,11567.32,11575,11575.81,11575.81
2018-02-20 06-AM,11460.27,11437.04,11437.04,11462.7,11455,11455
2018-02-20 05-AM,11456.67,11451.34,11451.34,11461,11444.67,11444.67
2018-02-20 04-AM,11425.07,11404,11404,11434,11429.52,11429.52
2018-02-20 03-AM,11366.03,11378.21,11378.21,11387.3,11374.98,11374.98
2018-02-20 02-AM,11482.31,11475,11475,11493.2,11479.89,11479.89
2018-02-20 01-AM,11412.16,11397,11397,11420.7,11414.26,11414.26
2018-02-20 12-AM,11166.92,11140,11140,11165.1,11173,11173
2018-02-19 11-PM,11080.09,11088.92,11088.92,11089.4,11061.33,11061.33
2018-02-19 10-PM,11088.5,11077.61,11077.61,11135.8,11063.53,11063.53
2018-02-19 09-PM,11196,11216,11216,11241.4,11245.51,11245.51
2018-02-19 08-PM,11142.51,11147.88,11147.88,11140.5,11156.99,11156.99
2018-02-19 07-PM,11085.89,11072.04,11072.04,11102,11102.81,11102.81
2018-02-19 06-PM,10939.33,10956.66,10956.66,10977.5,10921.89,10921.89
2018-02-19 05-PM,11074.5,11089.98,11089.98,11085.9,11089.99,11089.99
2018-02-19 04-PM,11181.91,11170,11170,11174,11170.01,11170.01
2018-02-19 03-PM,10940.01,10950,10950,10960,10948,10948
2018-02-19 02-PM,10946.61,10944.99,10944.99,10992.7,10970,10970
2018-02-19 01-PM,10886,10890,10890,10927.8,10911.57,10911.57
2018-02-19 12-PM,10946.89,10944.98,10944.98,10993,10964,10964
2018-02-19 11-AM,10916.8,10910.01,10910.01,10956.4,10919.15,10919.15
2018-02-19 10-AM,10934.29,10923.89,10923.89,10969.8,10929.25,10929.25
2018-02-19 09-AM,10799.35,10792.76,10792.76,10845,10798.93,10798.93
2018-02-19 08-AM,10810.75,10816,10816,10886,10835,10835
2018-02-19 07-AM,10499.84,10480,10480,10563.4,10495.62,10495.62
2018-02-19 06-AM,10476.78,10471,10471,10555.9,10486.54,10486.54
2018-02-19 05-AM,10525.09,10524.99,10524.99,10581.2,10559.47,10559.47
2018-02-19 04-AM,10537.81,10533.3,10533.3,10625,10551,10551
2018-02-19 03-AM,10585.6,10590.32,10590.32,10629.9,10637.16,10637.16
2018-02-19 02-AM,10645.91,10624.99,10624.99,10711.9,10665.75,10665.75
2018-02-19 01-AM,10443.44,10433.12,10433.12,10488.8,10474.99,10474.99
2018-02-19 12-AM,10403.01,10380.04,10380.04,10430,10421.06,10421.06
2018-02-18 11-PM,10591.39,10594.45,10594.45,10611,10605.63,10605.63
2018-02-18 10-PM,10550,10770.01,10770.01,10793.8,10800.7,10800.7
2018-02-18 09-PM,10785.92,10789.99,10789.99,10842.3,10791.65,10791.65
2018-02-18 08-PM,10867.86,10835,10835,10891.9,10883.86,10883.86
2018-02-18 07-PM,10761.13,10744.99,10744.99,10803.7,10790,10790
2018-02-18 06-PM,10772.06,10750,10750,10813,10779.74,10779.74
2018-02-18 05-PM,10616.86,10599.98,10599.98,10643,10606.42,10606.42
2018-02-18 04-PM,10697.99,10691.99,10691.99,10762.6,10719.71,10719.71
2018-02-18 03-PM,10821.78,10794,10794,10865,10822.91,10822.91
2018-02-18 02-PM,10756.18,10776.66,10776.66,10815,10763.9,10763.9
2018-02-18 01-PM,10613.25,10607.14,10607.14,10652.7,10601.98,10601.98
2018-02-18 12-PM,10626.96,10627.99,10627.99,10699.9,10649.13,10649.13
2018-02-18 11-AM,10539.21,10536.41,10536.41,10585,10540.41,10540.41
2018-02-18 10-AM,10189.69,10172.67,10172.67,10212,10172.77,10172.77
2018-02-18 09-AM,10364.65,10382.99,10382.99,10386.6,10371.22,10371.22
2018-02-18 08-AM,10611.79,10630,10630,10652.4,10630.45,10630.45
2018-02-18 07-AM,10430,10471.01,10471.01,10475.1,10461.8,10461.8
2018-02-18 06-AM,10485,10483.99,10483.99,10514,10501,10501
2018-02-18 05-AM,10966.01,10984.98,10984.98,10951.7,10943.95,10943.95
2018-02-18 04-AM,10851.24,10886.77,10886.77,10869.8,10890.01,10890.01
2018-02-18 03-AM,11115.1,11160,11160,11117.3,11137.9,11137.9
2018-02-18 02-AM,11222.9,11238,11238,11220,11229.99,11229.99
2018-02-18 01-AM,11137.58,11145.99,11145.99,11143.1,11139.03,11139.03
2018-02-18 12-AM,11100,11121.5,11121.5,11100,11101,11101
2018-02-17 11-PM,10969,10964.99,10964.99,10960,10965.69,10965.69
2018-02-17 10-PM,10914.99,10850.81,10850.81,10840.7,10863.01,10863.01
2018-02-17 09-PM,10790.3,10799.99,10799.99,10780.5,10784.94,10784.94
2018-02-17 08-PM,10715.6,10745.94,10745.94,10724.1,10719.18,10719.18
2018-02-17 07-PM,10804.88,10814.29,10814.29,10790.2,10796.14,10796.14
2018-02-17 06-PM,10804,10822.16,10822.16,10831,10807.17,10807.17
2018-02-17 05-PM,10832.84,10837.96,10837.96,10831,10816.99,10816.99
2018-02-17 04-PM,10760.57,10744.94,10744.94,10766.1,10748.58,10748.58
2018-02-17 03-PM,10685.83,10658,10658,10680,10654.37,10654.37
2018-02-17 02-PM,10730.03,10734.14,10734.14,10751.1,10700,10700
2018-02-17 01-PM,10820.71,10841.61,10841.61,10847.5,10822.06,10822.06
2018-02-17 12-PM,10740.51,10746.01,10746.01,10780.2,10735.51,10735.51
2018-02-17 11-AM,10687.4,10676.99,10676.99,10700.9,10674,10674
2018-02-17 10-AM,10700.3,10690.93,10690.93,10714.1,10683.4,10683.4
2018-02-17 09-AM,10825.56,10825,10825,10829.1,10830,10830
2018-02-17 08-AM,10731.91,10739.99,10739.99,10763.6,10734.88,10734.88
2018-02-17 07-AM,10791.19,10773.97,10773.97,10790,10775.95,10775.95
2018-02-17 06-AM,10571.76,10555.42,10555.42,10561.2,10546.65,10546.65
2018-02-17 05-AM,10597.37,10577,10577,10579,10586.3,10586.3
2018-02-17 04-AM,10500,10459.01,10459.01,10501,10475.1,10475.1
2018-02-17 03-AM,10375,10374.99,10374.99,10411.9,10382.55,10382.55
2018-02-17 02-AM,10349.52,10328.07,10328.07,10355,10363.8,10363.8
2018-02-17 01-AM,10188.67,10164.99,10164.99,10199,10204.85,10204.85
2018-02-17 12-AM,10183.63,10167.49,10167.49,10188.5,10196,10196
2018-02-16 11-PM,10207.96,10191.01,10191.01,10250.3,10227,10227
2018-02-16 10-PM,10093.05,10083.01,10083.01,10082.6,10090.21,10090.21
2018-02-16 09-PM,10020.02,9991.08,9991.08,10019.1,10022.51,10022.51
2018-02-16 08-PM,10040.5,10044,10044,10052,10049.03,10049.03
2018-02-16 07-PM,9962.2,9967.01,9967.01,9979.8,9959,9959
2018-02-16 06-PM,10073.21,10085.7,10085.7,10095,10062.92,10062.92
2018-02-16 05-PM,10091.61,10087.75,10087.75,10080,10077,10077
2018-02-16 04-PM,10051.5,10046.13,10046.13,10056.2,10033.95,10033.95
2018-02-16 03-PM,10049.99,10038.5,10038.5,10040,10037.95,10037.95
2018-02-16 02-PM,9843.08,9850.06,9850.06,9862.2,9868.77,9868.77
2018-02-16 01-PM,9876.49,9880,9880,9867,9879.81,9879.81
2018-02-16 12-PM,9818.77,9819.89,9819.89,9830.9,9828.22,9828.22
2018-02-16 11-AM,9797.22,9816.89,9816.89,9807.1,9800,9800
2018-02-16 10-AM,9882.5,9880,9880,9893,9891.01,9891.01
2018-02-16 09-AM,9936.23,9940,9940,9962.3,9946.46,9946.46
2018-02-16 08-AM,9762.17,9763,9763,9793.3,9756.56,9756.56
2018-02-16 07-AM,9874.36,9900,9900,9900,9867.31,9867.31
2018-02-16 06-AM,10097.21,10099.9,10099.9,10100,10114.99,10114.99
2018-02-16 05-AM,9998.98,10003.35,10003.35,9993,10006.35,10006.35
2018-02-16 04-AM,10106,10111.64,10111.64,10146.7,10108.56,10108.56
2018-02-16 03-AM,10182.89,10187.01,10187.01,10178.8,10212.07,10212.07
2018-02-16 02-AM,10300,10307.67,10307.67,10301.9,10298,10298
2018-02-16 01-AM,10244.99,10221,10221,10248.4,10253.41,10253.41
2018-02-16 12-AM,10017.18,10031.23,10031.23,10037,10018,10018
2018-02-15 11-PM,10095,10094.9,10094.9,10088.7,10106.87,10106.87
2018-02-15 10-PM,9886.5,9860.8,9860.8,9867,9895.79,9895.79
2018-02-15 09-PM,10100.01,10095.9,10095.9,10110.2,10100.01,10100.01
2018-02-15 08-PM,10128.99,10124.4,10124.4,10145,10119.44,10119.44
2018-02-15 07-PM,10086.48,10070,10070,10064,10071.02,10071.02
2018-02-15 06-PM,10098,10098.99,10098.99,10110,10086,10086
2018-02-15 05-PM,9910,9919.99,9919.99,9925,9919.31,9919.31
2018-02-15 04-PM,9848.02,9860.19,9860.19,9851.5,9851.73,9851.73
2018-02-15 03-PM,9886.46,9874,9874,9889.9,9881.23,9881.23
2018-02-15 02-PM,9685.01,9671.99,9671.99,9680.2,9675,9675
2018-02-15 01-PM,9710.43,9730,9730,9753.7,9744,9744
2018-02-15 12-PM,9606.32,9615.01,9615.01,9625.5,9619.08,9619.08
2018-02-15 11-AM,9680.85,9665.38,9665.38,9687.4,9665.54,9665.54
2018-02-15 10-AM,9650.59,9656,9656,9657.7,9650.79,9650.79
2018-02-15 09-AM,9885.29,9879.71,9879.71,9897.4,9888.94,9888.94
2018-02-15 08-AM,9825.05,9837.72,9837.72,9861.1,9855.33,9855.33
2018-02-15 07-AM,9714.32,9707.08,9707.08,9751.5,9713.29,9713.29
2018-02-15 06-AM,9708.12,9700,9700,9705.8,9701,9701
2018-02-15 05-AM,9740,9745.62,9745.62,9760.1,9748.98,9748.98
2018-02-15 04-AM,9666.64,9670,9670,9682.2,9649.52,9649.52
2018-02-15 03-AM,9640.73,9620.01,9620.01,9662.9,9640.77,9640.77
2018-02-15 02-AM,9414.47,9390,9390,9409.7,9416.73,9416.73
2018-02-15 01-AM,9374.96,9368.83,9368.83,9376.3,9395.83,9395.83
2018-02-15 12-AM,9480.27,9472.98,9472.98,9489.7,9490.98,9490.98
2018-02-14 11-PM,9454.98,9430.01,9430.01,9449.2,9457.5,9457.5
2018-02-14 10-PM,9284.1,9295.84,9295.84,9279.5,9287.82,9287.82
2018-02-14 09-PM,9302.78,9276.5,9276.5,9300,9310.63,9310.63
2018-02-14 08-PM,9240,9252.73,9252.73,9242.3,9264.3,9264.3
2018-02-14 07-PM,9298.96,9299.97,9299.97,9309.4,9291.01,9291.01
2018-02-14 06-PM,9305.03,9312.99,9312.99,9299.7,9319.98,9319.98
2018-02-14 05-PM,9276.79,9290,9290,9272,9271.83,9271.83
2018-02-14 04-PM,9349.93,9350,9350,9342.8,9342.99,9342.99
2018-02-14 03-PM,9204.8,9170.01,9170.01,9183.1,9180,9180
2018-02-14 02-PM,9230.01,9236.01,9236.01,9255,9235.99,9235.99
2018-02-14 01-PM,9185.95,9185.01,9185.01,9191.6,9179.89,9179.89
2018-02-14 12-PM,8950,8931.4,8931.4,8940.7,8965.21,8965.21
2018-02-14 11-AM,8779.51,8760.99,8760.99,8785,8773.99,8773.99
2018-02-14 10-AM,8807.01,8800,8800,8806.2,8785,8785
2018-02-14 09-AM,8886.63,8862.1,8862.1,8878,8877.74,8877.74
2018-02-14 08-AM,8900.58,8878.02,8878.02,8920,8885.57,8885.57
2018-02-14 07-AM,8800,8790,8790,8795,8792.87,8792.87
2018-02-14 06-AM,8848.02,8823.53,8823.53,8839.3,8837.92,8837.92
2018-02-14 05-AM,8807.38,8797.21,8797.21,8807,8811.15,8811.15
2018-02-14 04-AM,8704.92,8679.98,8679.98,8708.1,8703.21,8703.21
2018-02-14 03-AM,8700.02,8690.01,8690.01,8686,8671.76,8671.76
2018-02-14 02-AM,8669.19,8641.64,8641.64,8650.3,8652.7,8652.7
2018-02-14 01-AM,8601.67,8585,8585,8597.1,8608.37,8608.37
2018-02-14 12-AM,8519.07,8520.01,8520.01,8517.7,8522.99,8522.99
2018-02-13 11-PM,8549.98,8548.62,8548.62,8561,8543.99,8543.99
2018-02-13 10-PM,8558.8,8568,8568,8561.5,8545.99,8545.99
2018-02-13 09-PM,8711.03,8709.99,8709.99,8706.8,8710.92,8710.92
2018-02-13 08-PM,8614.9,8613.86,8613.86,8629.9,8621.99,8621.99
2018-02-13 07-PM,8600.01,8590.01,8590.01,8601.1,8570.1,8570.1
2018-02-13 06-PM,8634.71,8623.63,8623.63,8630.9,8626.88,8626.88
2018-02-13 05-PM,8561.68,8560,8560,8564.2,8546.79,8546.79
2018-02-13 04-PM,8498.89,8507.12,8507.12,8500,8503.18,8503.18
2018-02-13 03-PM,8599.77,8612.31,8612.31,8619.9,8593.02,8593.02
2018-02-13 02-PM,8595.17,8590,8590,8609.7,8611.77,8611.77
2018-02-13 01-PM,8579.41,8590.01,8590.01,8580,8586.72,8586.72
2018-02-13 12-PM,8536.01,8531,8531,8520,8499.31,8499.31
2018-02-13 11-AM,8522.43,8519.01,8519.01,8515.7,8517.61,8517.61
2018-02-13 10-AM,8453.53,8460,8460,8453.1,8454.85,8454.85
2018-02-13 09-AM,8548.86,8544.96,8544.96,8548.8,8531.99,8531.99
2018-02-13 08-AM,8653.46,8634.99,8634.99,8650,8615.25,8615.25
2018-02-13 07-AM,8735.67,8717.68,8717.68,8695,8713,8713
2018-02-13 06-AM,10482,8616.98,8616.98,8618.2,8608,8608
2018-02-13 05-AM,8586,8590,8590,8565,8589.1,8589.1
2018-02-13 04-AM,8640.79,8773.64,8773.64,8755.5,8754,8754
2018-02-13 03-AM,8713.05,8716.5,8716.5,8714.8,8725.49,8725.49
2018-02-13 02-AM,8763.08,8749.99,8749.99,8741.6,8760,8760
2018-02-13 01-AM,8928.39,8913,8913,8933,8922.12,8922.12
2018-02-13 12-AM,8900,8872.28,8872.28,8906.3,8899,8899
2018-02-12 11-PM,8880,8880,8880,8904.2,8889.99,8889.99
2018-02-12 10-PM,8856.01,8819.1,8819.1,8825.1,8840,8840
2018-02-12 09-PM,8863.29,8837.45,8837.45,8862.4,8837.97,8837.97
2018-02-12 08-PM,8791.62,8779.99,8779.99,8787.8,8782.77,8782.77
2018-02-12 07-PM,8671.7,8662.23,8662.23,8655.8,8655.98,8655.98
2018-02-12 06-PM,8754.97,8760,8760,8764,8769.99,8769.99
2018-02-12 05-PM,8666.95,8669.35,8669.35,8676.6,8668,8668
2018-02-12 04-PM,8647.74,8649.01,8649.01,8666.4,8655.79,8655.79
2018-02-12 03-PM,8550,8558.5,8558.5,8555,8546.1,8546.1
2018-02-12 02-PM,8686.15,8675.03,8675.03,8687.3,8671.19,8671.19
2018-02-12 01-PM,8781.36,8772.44,8772.44,8770,8760.32,8760.32
2018-02-12 12-PM,8665.01,8655.79,8655.79,8675.6,8658.92,8658.92
2018-02-12 11-AM,8822.7,8818.22,8818.22,8843,8830.46,8830.46
2018-02-12 10-AM,8800,8788.41,8788.41,8813.8,8799.9,8799.9
2018-02-12 09-AM,8774,8754.5,8754.5,8788.3,8769.41,8769.41
2018-02-12 08-AM,8468.63,8457.01,8457.01,8480.1,8468.45,8468.45
2018-02-12 07-AM,8425.22,8410,8410,8433.9,8415,8415
2018-02-12 06-AM,8380.99,8362.7,8362.7,8399.1,8373.59,8373.59
2018-02-12 05-AM,8499.29,8490,8490,8507.5,8485.38,8485.38
2018-02-12 04-AM,8484.8,8469,8469,8495.5,8483.17,8483.17
2018-02-12 03-AM,8543.99,8537.39,8537.39,8534,8539.41,8539.41
2018-02-12 02-AM,8359.23,8339.17,8339.17,8349.8,8343.96,8343.96
2018-02-12 01-AM,8212.62,8197.28,8197.28,8217.9,8205.87,8205.87
2018-02-12 12-AM,8073.9,8072.99,8072.99,8056.1,8067,8067
2018-02-11 11-PM,8306.92,8300.02,8300.02,8282,8319.71,8319.71
2018-02-11 10-PM,8334.31,8315.01,8315.01,8303.3,8293.02,8293.02
2018-02-11 09-PM,8235.5,8231.02,8231.02,8238.3,8226.1,8226.1
2018-02-11 08-PM,8304.52,8287,8287,8290,8290,8290
2018-02-11 07-PM,8335.01,8342.36,8342.36,8339,8325.22,8325.22
2018-02-11 06-PM,8232.92,8193.03,8193.03,8199,8202.96,8202.96
2018-02-11 05-PM,8334.27,8337.42,8337.42,8308.9,8325,8325
2018-02-11 04-PM,8433.1,8417.17,8417.17,8414.8,8414.26,8414.26
2018-02-11 03-PM,8441.6,8423.12,8423.12,8434,8455,8455
2018-02-11 02-PM,8281.8,8285,8285,8282.3,8268.04,8268.04
2018-02-11 01-PM,8301.95,8279.17,8279.17,8287.2,8284.99,8284.99
2018-02-11 12-PM,8286.32,8184.99,8184.99,8185.8,8192.61,8192.61
2018-02-11 11-AM,8022.43,8016.79,8016.79,8006.2,7981.15,7981.15
2018-02-11 10-AM,8142.06,8130,8130,8124.9,8120,8120
2018-02-11 09-AM,7918.74,7927.41,7927.41,7912.9,7925.08,7925.08
2018-02-11 08-AM,7933.84,7937,7937,7908.1,7926.3,7926.3
2018-02-11 07-AM,8070.2,8082.5,8082.5,8030.2,8068.71,8068.71
2018-02-11 06-AM,10625.9,8112.16,8112.16,8109.9,8119.55,8119.55
2018-02-11 05-AM,8012.5,8001.01,8001.01,7976.9,7992.13,7992.13
2018-02-11 04-AM,8060,8070.28,8070.28,8041.6,8044.91,8044.91
2018-02-11 03-AM,8265.52,8270.5,8270.5,8252.3,8252.4,8252.4
2018-02-11 02-AM,8266.81,8276.73,8276.73,8255.1,8266.52,8266.52
2018-02-11 01-AM,8416.57,8420,8420,8381,8416.17,8416.17
2018-02-11 12-AM,8553.5,8547.49,8547.49,8555.7,8560,8560
2018-02-10 11-PM,8592.19,8560.01,8560.01,8570,8564.32,8564.32
2018-02-10 10-PM,8250,8287.9,8287.9,8251.2,8280.36,8280.36
2018-02-10 09-PM,8195.81,8200,8200,8180,8226.81,8226.81
2018-02-10 08-PM,8492.38,8447.17,8447.17,8440,8444.28,8444.28
2018-02-10 07-PM,8332.28,8333,8333,8321.2,8322.01,8322.01
2018-02-10 06-PM,8463.92,8464.02,8464.02,8422.1,8445.56,8445.56
2018-02-10 05-PM,8319.99,8315.02,8315.02,8296.4,8308.02,8308.02
2018-02-10 04-PM,8374.45,8369,8369,8373.5,8373.9,8373.9
2018-02-10 03-PM,8642.11,8627.71,8627.71,8641,8641.61,8641.61
2018-02-10 02-PM,8767.14,8770.6,8770.6,8765,8762.04,8762.04
2018-02-10 01-PM,8650.99,8655.87,8655.87,8635.7,8649.98,8649.98
2018-02-10 12-PM,8658.87,8665,8665,8682.6,8670,8670
2018-02-10 11-AM,8550,8560.99,8560.99,8555.9,8546.31,8546.31
2018-02-10 10-AM,8652,8640.7,8640.7,8641.1,8649.96,8649.96
2018-02-10 09-AM,8688.17,8680.01,8680.01,8682.9,8677,8677
2018-02-10 08-AM,8963.18,8958.01,8958.01,8974.1,8966.17,8966.17
2018-02-10 07-AM,9057.5,9046.19,9046.19,9062,9069,9069
2018-02-10 06-AM,8870,8860.07,8860.07,8889.1,8890.74,8890.74
2018-02-10 05-AM,8826.84,8808.69,8808.69,8816.2,8839.9,8839.9
2018-02-10 04-AM,8945.5,8918.65,8918.65,8945,8921.21,8921.21
2018-02-10 03-AM,8931.7,8919.99,8919.99,8935.1,8948.05,8948.05
2018-02-10 02-AM,8841,8797,8797,8830,8849.48,8849.48
2018-02-10 01-AM,8897.59,8884,8884,8880.6,8886.89,8886.89
2018-02-10 12-AM,8697.78,8671.01,8671.01,8680.1,8693.98,8693.98
2018-02-09 11-PM,8591.38,8567.99,8567.99,8585.2,8599.72,8599.72
2018-02-09 10-PM,8519.49,8553,8553,8559.2,8540.21,8540.21
2018-02-09 09-PM,8564.81,8544.99,8544.99,8566.9,8577.36,8577.36
2018-02-09 08-PM,8647.38,8615.04,8615.04,8625.5,8620.04,8620.04
2018-02-09 07-PM,8619.3,8599.99,8599.99,8625.1,8622.27,8622.27
2018-02-09 06-PM,8610.85,8602.02,8602.02,8605.3,8625,8625
2018-02-09 05-PM,8363,8357.84,8357.84,8378.2,8382.56,8382.56
2018-02-09 04-PM,8292.53,8312.17,8312.17,8307,8331.82,8331.82
2018-02-09 03-PM,8400,8386.41,8386.41,8401.2,8410,8410
2018-02-09 02-PM,8259.01,8246.82,8246.82,8266.1,8285.09,8285.09
2018-02-09 01-PM,8207.57,8199.99,8199.99,8221.9,8224.93,8224.93
2018-02-09 12-PM,8258.34,8249.99,8249.99,8269.3,8258.1,8258.1
2018-02-09 11-AM,8240.7,8235.43,8235.43,8248.1,8248.66,8248.66
2018-02-09 10-AM,8253.52,8239,8239,8254,8250.01,8250.01
2018-02-09 09-AM,8066.14,8070,8070,8072.4,8090.24,8090.24
2018-02-09 08-AM,8016,8015,8015,7998.4,8009.97,8009.97
2018-02-09 07-AM,7967,7959.99,7959.99,7965.7,7960.71,7960.71
2018-02-09 06-AM,7872.76,7875.01,7875.01,7868.5,7896.22,7896.22
2018-02-09 05-AM,7854.09,7843.26,7843.26,7850,7847.44,7847.44
2018-02-09 04-AM,8078.39,8078.59,8078.59,8081,8088.99,8088.99
2018-02-09 03-AM,8137.23,8108.18,8108.18,8115.6,8123.95,8123.95
2018-02-09 02-AM,7981.49,7975.32,7975.32,7994.9,7993.12,7993.12
2018-02-09 01-AM,7900,7920.62,7920.62,7944.8,7924.49,7924.49
2018-02-09 12-AM,8200,8218.1,8218.1,8231,8259.76,8259.76
2018-02-08 11-PM,8217.75,8179,8179,8236,8229.44,8229.44
2018-02-08 10-PM,8166.8,8160,8160,8180.8,8170.62,8170.62
2018-02-08 09-PM,8295.79,8286.17,8286.17,8312,8300,8300
2018-02-08 08-PM,8401.55,8385.55,8385.55,8395,8416.83,8416.83
2018-02-08 07-PM,8205.9,8209.49,8209.49,8205.1,8218.66,8218.66
2018-02-08 06-PM,8166.65,8179.5,8179.5,8204.5,8188.69,8188.69
2018-02-08 05-PM,8240,8280,8280,8303,8280,8280
2018-02-08 04-PM,8229.45,8225,8225,8226.3,8216.18,8216.18
2018-02-08 03-PM,8433.68,8420,8420,8412.9,8437.3,8437.3
2018-02-08 02-PM,8454.05,8451.5,8451.5,8450,8445.01,8445.01
2018-02-08 01-PM,8595.48,8589.99,8589.99,8598.7,8592.42,8592.42
2018-02-08 12-PM,8486.33,8480.02,8480.02,8492,8480.01,8480.01
2018-02-08 11-AM,8564.7,8550,8550,8547.2,8562.36,8562.36
2018-02-08 10-AM,8337.66,8329,8329,8340,8334.9,8334.9
2018-02-08 09-AM,8250.54,8236.4,8236.4,8245.5,8237.2,8237.2
2018-02-08 08-AM,8314.86,8307.01,8307.01,8324.3,8312,8312
2018-02-08 07-AM,8027.44,8004.49,8004.49,8027.6,8031.98,8031.98
2018-02-08 06-AM,7962.02,7971.23,7971.23,7968.3,7989.54,7989.54
2018-02-08 05-AM,8159,8138.1,8138.1,8160,8160,8160
2018-02-08 04-AM,7973.07,7980.07,7980.07,7985,7997,7997
2018-02-08 03-AM,8039.75,8030.01,8030.01,8024,8041.8,8041.8
2018-02-08 02-AM,7876.08,7868,7868,7855.2,7895.94,7895.94
2018-02-08 01-AM,7717.06,7709.51,7709.51,7685,7721,7721
2018-02-08 12-AM,7582.76,7575.75,7575.75,7559,7588.01,7588.01
2018-02-07 11-PM,7862.89,7850.01,7850.01,7828.9,7858.88,7858.88
2018-02-07 10-PM,8109.47,8095,8095,8076.7,8090.32,8090.32
2018-02-07 09-PM,8165.27,8165,8165,8133.6,8147.49,8147.49
2018-02-07 08-PM,8174.99,8189.37,8189.37,8168.8,8171,8171
2018-02-07 07-PM,8251.56,8265,8265,8262.4,8239.4,8239.4
2018-02-07 06-PM,8340,8335.09,8335.09,8316.7,8338.21,8338.21
2018-02-07 05-PM,8034.66,8015.09,8015.09,8007.7,8016.64,8016.64
2018-02-07 04-PM,8219.51,8227,8227,8212.5,8198,8198
2018-02-07 03-PM,8258.75,8271.62,8271.62,8273.1,8272.35,8272.35
2018-02-07 02-PM,8294.99,8299.99,8299.99,8286.7,8314.74,8314.74
2018-02-07 01-PM,8377.01,8370,8370,8374.5,8377.67,8377.67
2018-02-07 12-PM,8252.37,8261.29,8261.29,8251.1,8252.26,8252.26
2018-02-07 11-AM,8227.84,8220.01,8220.01,8227.2,8251,8251
2018-02-07 10-AM,7980.4,7976.66,7976.66,7963.2,8009.99,8009.99
2018-02-07 09-AM,7684.38,7668.8,7668.8,7650.6,7701.21,7701.21
2018-02-07 08-AM,7740.38,7711.32,7711.32,7675.3,7757,7757
2018-02-07 07-AM,7502.99,7491,7491,7450,7539.3,7539.3
2018-02-07 06-AM,7448.67,7455,7455,7405.2,7467.16,7467.16
2018-02-07 05-AM,7497.9,7491,7491,7441.2,7514.65,7514.65
2018-02-07 04-AM,7262.54,7265.01,7265.01,7223,7275.04,7275.04
2018-02-07 03-AM,7350,7347.24,7347.24,7323.2,7365.94,7365.94
2018-02-07 02-AM,7625,7637.99,7637.99,7584.5,7615.18,7615.18
2018-02-07 01-AM,7615,7600,7600,7601.8,7594.23,7594.23
2018-02-07 12-AM,7682.75,7688.46,7688.46,7677,7737.37,7737.37
2018-02-06 11-PM,7645.49,7633.67,7633.67,7605,7673,7673
2018-02-06 10-PM,7798.59,7790.01,7790.01,7762.3,7800,7800
2018-02-06 09-PM,7521.3,7518.54,7518.54,7506,7575,7575
2018-02-06 08-PM,7516.47,7539.18,7539.18,7516.2,7549.57,7549.57
2018-02-06 07-PM,7189.12,7177.01,7177.01,7130.9,7162.31,7162.31
2018-02-06 06-PM,6980,6989.43,6989.43,6978.6,7004.41,7004.41
2018-02-06 05-PM,7093.7,7099.99,7099.99,7115.3,7129.8,7129.8
2018-02-06 04-PM,7297.59,7295,7295,7277.2,7308.01,7308.01
2018-02-06 03-PM,7169,7185,7185,7180,7199,7199
2018-02-06 02-PM,7155.3,7159.17,7159.17,7139.6,7151.17,7151.17
2018-02-06 01-PM,6690,6675.01,6675.01,6683.8,6666,6666
2018-02-06 12-PM,6450,6465,6465,6450.1,6455.01,6455.01
2018-02-06 11-AM,6423,6430,6430,6372.2,6449.51,6449.51
2018-02-06 10-AM,6650,6630.02,6630.02,6617.4,6670,6670
2018-02-06 09-AM,6102.71,6049.98,6049.98,6047.3,6090.21,6090.21
2018-02-06 08-AM,5967.11,5918,5918,5900,5962.31,5962.31
2018-02-06 07-AM,6225.3,6185,6185,6217,6250.01,6250.01
2018-02-06 06-AM,6450.02,6389.09,6389.09,6445.9,6477.28,6477.28
2018-02-06 05-AM,6051.99,6012.88,6012.88,6011,6100.1,6100.1
2018-02-06 04-AM,6313.79,6316.09,6316.09,6274.9,6331.03,6331.03
2018-02-06 03-AM,6380.65,6364.99,6364.99,6300,6380.9,6380.9
2018-02-06 02-AM,6474.19,6483.82,6483.82,6405.9,6446,6446
2018-02-06 01-AM,6946.36,6975,6975,6906.3,6956.04,6956.04
2018-02-06 12-AM,6892.67,6905.19,6905.19,6843.7,6874.27,6874.27
2018-02-05 11-PM,6800.02,6801.01,6801.01,6750,6792.28,6792.28
2018-02-05 10-PM,7092.31,7078.35,7078.35,7064.2,7100,7100
